Updated at 14:42:39,LSEG Data Stream,PAR_MID1,DEFLT_PROB,RECOV_RATE,,,,CBSL m2b survey,,
,Timestamp,PAR_MID1,DEFLT_PROB,RECOV_RATE,expected_loss,GDP_growth_rate_annual_pct,,sovereign_exposure_tn_rs_annual,total_local_debt_tn_rs_annual,gamma
,30/12/2021,2203.92,81.437,40,0.488622,4.207476495,,5.96,17.614,0.338367208
,29/12/2021,2202.23,81.436,40,0.488616,4.207476495,,5.96,17.614,0.338367208
,28/12/2021,2201.17,81.466,40,0.488796,4.207476495,,5.96,17.614,0.338367208
,27/12/2021,2199.82,81.477,40,0.488862,4.207476495,,5.96,17.614,0.338367208
,24/12/2021,2195.12,81.479,40,0.488874,4.207476495,,5.96,17.614,0.338367208
,23/12/2021,2193.51,81.514,40,0.489084,4.207476495,,5.96,17.614,0.338367208
,22/12/2021,2191.85,81.524,40,0.489144,4.207476495,,5.96,17.614,0.338367208
,21/12/2021,2189.3,81.514,40,0.489084,4.207476495,,5.96,17.614,0.338367208
,20/12/2021,2186.25,81.498,40,0.488988,4.207476495,,5.96,17.614,0.338367208
,17/12/2021,2182.16,81.518,40,0.489108,4.207476495,,5.96,17.614,0.338367208
,16/12/2021,2183.51,81.61,40,0.48966,4.207476495,,5.96,17.614,0.338367208
,15/12/2021,2182.23,81.615,40,0.48969,4.207476495,,5.96,17.614,0.338367208
,14/12/2021,2179.94,81.613,40,0.489678,4.207476495,,5.96,17.614,0.338367208
,13/12/2021,2179.62,81.651,40,0.489906,4.207476495,,5.96,17.614,0.338367208
,10/12/2021,2177.43,81.695,40,0.49017,4.207476495,,5.96,17.614,0.338367208
,09/12/2021,2175.04,81.707,40,0.490242,4.207476495,,5.96,17.614,0.338367208
,08/12/2021,2173.4,81.709,40,0.490254,4.207476495,,5.96,17.614,0.338367208
,07/12/2021,2171.84,81.723,40,0.490338,4.207476495,,5.96,17.614,0.338367208
,06/12/2021,2169.02,81.71,40,0.49026,4.207476495,,5.96,17.614,0.338367208
,03/12/2021,2164.94,81.728,40,0.490368,4.207476495,,5.96,17.614,0.338367208
,02/12/2021,2163.55,81.763,40,0.490578,4.207476495,,5.96,17.614,0.338367208
,01/12/2021,2162.96,81.8,40,0.4908,4.207476495,,5.96,17.614,0.338367208
,30/11/2021,2156,81.689,40,0.490134,4.207476495,,5.96,17.614,0.338367208
,29/11/2021,2158.76,81.792,40,0.490752,4.207476495,,5.96,17.614,0.338367208
,26/11/2021,2153.46,81.766,40,0.490596,4.207476495,,5.96,17.614,0.338367208
,25/11/2021,2159.23,81.943,40,0.491658,4.207476495,,5.96,17.614,0.338367208
,24/11/2021,2155.39,81.897,40,0.491382,4.207476495,,5.96,17.614,0.338367208
,23/11/2021,2155.46,81.94,40,0.49164,4.207476495,,5.96,17.614,0.338367208
,22/11/2021,2151.79,81.958,40,0.491748,4.207476495,,5.96,17.614,0.338367208
,19/11/2021,2144.68,81.856,40,0.491136,4.207476495,,5.96,17.614,0.338367208
,18/11/2021,2145.39,81.944,40,0.491664,4.207476495,,5.96,17.614,0.338367208
,17/11/2021,2145.24,81.979,40,0.491874,4.207476495,,5.96,17.614,0.338367208
,16/11/2021,2143.97,81.983,40,0.491898,4.207476495,,5.96,17.614,0.338367208
,15/11/2021,2141.42,81.971,40,0.491826,4.207476495,,5.96,17.614,0.338367208
,12/11/2021,2138.93,82.013,40,0.492078,4.207476495,,5.96,17.614,0.338367208
,11/11/2021,2136.7,82.03,40,0.49218,4.207476495,,5.96,17.614,0.338367208
,10/11/2021,2131.62,81.966,40,0.491796,4.207476495,,5.96,17.614,0.338367208
,09/11/2021,2129.77,81.985,40,0.49191,4.207476495,,5.96,17.614,0.338367208
,08/11/2021,2128.23,81.986,40,0.491916,4.207476495,,5.96,17.614,0.338367208
,05/11/2021,2126,82.036,40,0.492216,4.207476495,,5.96,17.614,0.338367208
,04/11/2021,2124.68,82.068,40,0.492408,4.207476495,,5.96,17.614,0.338367208
,03/11/2021,2124.18,82.086,40,0.492516,4.207476495,,5.96,17.614,0.338367208
,02/11/2021,2123.51,82.172,40,0.493032,4.207476495,,5.96,17.614,0.338367208
,01/11/2021,2124.45,82.171,40,0.493026,4.207476495,,5.96,17.614,0.338367208
,29/10/2021,2121.69,82.198,40,0.493188,4.207476495,,5.96,17.614,0.338367208
,28/10/2021,2119.19,82.217,40,0.493302,4.207476495,,5.96,17.614,0.338367208
,27/10/2021,2116.44,82.2,40,0.4932,4.207476495,,5.96,17.614,0.338367208
,26/10/2021,2115.41,82.213,40,0.493278,4.207476495,,5.96,17.614,0.338367208
,25/10/2021,2114.75,82.238,40,0.493428,4.207476495,,5.96,17.614,0.338367208
,22/10/2021,2111.14,82.247,40,0.493482,4.207476495,,5.96,17.614,0.338367208
,21/10/2021,2108.19,82.249,40,0.493494,4.207476495,,5.96,17.614,0.338367208
,20/10/2021,2105.77,82.242,40,0.493452,4.207476495,,5.96,17.614,0.338367208
,19/10/2021,2105.05,82.263,40,0.493578,4.207476495,,5.96,17.614,0.338367208
,18/10/2021,2105.68,82.318,40,0.493908,4.207476495,,5.96,17.614,0.338367208
,15/10/2021,2098.97,82.259,40,0.493554,4.207476495,,5.96,17.614,0.338367208
,14/10/2021,2096.99,82.295,40,0.49377,4.207476495,,5.96,17.614,0.338367208
,13/10/2021,2096.81,82.327,40,0.493962,4.207476495,,5.96,17.614,0.338367208
,12/10/2021,2094.23,82.312,40,0.493872,4.207476495,,5.96,17.614,0.338367208
,11/10/2021,2092.8,82.317,40,0.493902,4.207476495,,5.96,17.614,0.338367208
,08/10/2021,2087.19,82.28,40,0.49368,4.207476495,,5.96,17.614,0.338367208
,07/10/2021,2086,82.325,40,0.49395,4.207476495,,5.96,17.614,0.338367208
,06/10/2021,2084.51,82.336,40,0.494016,4.207476495,,5.96,17.614,0.338367208
,05/10/2021,2082.66,82.333,40,0.493998,4.207476495,,5.96,17.614,0.338367208
,04/10/2021,2081.15,82.343,40,0.494058,4.207476495,,5.96,17.614,0.338367208
,01/10/2021,2078.42,82.37,40,0.49422,4.207476495,,5.96,17.614,0.338367208
,30/09/2021,2078.31,82.43,40,0.49458,4.207476495,,5.96,17.614,0.338367208
,29/09/2021,2077.24,82.443,40,0.494658,4.207476495,,5.96,17.614,0.338367208
,28/09/2021,2076.95,82.469,40,0.494814,4.207476495,,5.96,17.614,0.338367208
,27/09/2021,2074.96,82.466,40,0.494796,4.207476495,,5.96,17.614,0.338367208
,24/09/2021,2070.81,82.46,40,0.49476,4.207476495,,5.96,17.614,0.338367208
,23/09/2021,2068.98,82.486,40,0.494916,4.207476495,,5.96,17.614,0.338367208
,22/09/2021,2066.13,82.53,40,0.49518,4.207476495,,5.96,17.614,0.338367208
,21/09/2021,2064.78,82.48,40,0.49488,4.207476495,,5.96,17.614,0.338367208
,20/09/2021,2063.8,82.495,40,0.49497,4.207476495,,5.96,17.614,0.338367208
,17/09/2021,2132.05,81.96,40,0.49176,4.207476495,,5.96,17.614,0.338367208
,16/09/2021,2130.68,80.971,40,0.485826,4.207476495,,5.96,17.614,0.338367208
,15/09/2021,2128.8,80.975,40,0.48585,4.207476495,,5.96,17.614,0.338367208
,14/09/2021,2127.34,80.985,40,0.48591,4.207476495,,5.96,17.614,0.338367208
,13/09/2021,2126.43,81.006,40,0.486036,4.207476495,,5.96,17.614,0.338367208
,10/09/2021,2122.43,81.01,40,0.48606,4.207476495,,5.96,17.614,0.338367208
,09/09/2021,2121.4,81.062,40,0.486372,4.207476495,,5.96,17.614,0.338367208
,08/09/2021,2119.94,81.069,40,0.486414,4.207476495,,5.96,17.614,0.338367208
,07/09/2021,2118.62,81.08,40,0.48648,4.207476495,,5.96,17.614,0.338367208
,06/09/2021,2116.98,81.085,40,0.48651,4.207476495,,5.96,17.614,0.338367208
,03/09/2021,2113.29,81.097,40,0.486582,4.207476495,,5.96,17.614,0.338367208
,02/09/2021,2112.07,81.141,40,0.486846,4.207476495,,5.96,17.614,0.338367208
,01/09/2021,2110.9,81.155,40,0.48693,4.207476495,,5.96,17.614,0.338367208
,31/08/2021,2109.91,81.174,40,0.487044,4.207476495,,5.96,17.614,0.338367208
,30/08/2021,2109.07,81.199,40,0.487194,4.207476495,,5.96,17.614,0.338367208
,27/08/2021,2106.42,81.231,40,0.487386,4.207476495,,5.96,17.614,0.338367208
,26/08/2021,2105.72,81.284,40,0.487704,4.207476495,,5.96,17.614,0.338367208
,25/08/2021,2103.65,81.275,40,0.48765,4.207476495,,5.96,17.614,0.338367208
,24/08/2021,2102,81.28,40,0.48768,4.207476495,,5.96,17.614,0.338367208
,23/08/2021,2101.09,81.304,40,0.487824,4.207476495,,5.96,17.614,0.338367208
,20/08/2021,2096.89,81.298,40,0.487788,4.207476495,,5.96,17.614,0.338367208
,19/08/2021,2095.57,81.34,40,0.48804,4.207476495,,5.96,17.614,0.338367208
,18/08/2021,2095.04,81.37,40,0.48822,4.207476495,,5.96,17.614,0.338367208
,17/08/2021,2093.28,81.369,40,0.488214,4.207476495,,5.96,17.614,0.338367208
,16/08/2021,2092.48,81.394,40,0.488364,4.207476495,,5.96,17.614,0.338367208
,13/08/2021,2089.87,81.428,40,0.488568,4.207476495,,5.96,17.614,0.338367208
,12/08/2021,2088.62,81.466,40,0.488796,4.207476495,,5.96,17.614,0.338367208
,27/07/2021,,81.658,40,0.489948,4.207476495,,5.96,17.614,0.338367208
,26/07/2021,2067.06,81.656,40,0.489936,4.207476495,,5.96,17.614,0.338367208
,23/07/2021,2063.78,81.67,40,0.49002,4.207476495,,5.96,17.614,0.338367208
,22/07/2021,2062.65,81.715,40,0.49029,4.207476495,,5.96,17.614,0.338367208
,21/07/2021,2061.1,81.716,40,0.490296,4.207476495,,5.96,17.614,0.338367208
,15/07/2021,,81.859,40,0.491154,4.207476495,,5.96,17.614,0.338367208
,14/07/2021,2056.18,81.882,40,0.491292,4.207476495,,5.96,17.614,0.338367208
,13/07/2021,2054.83,81.887,40,0.491322,4.207476495,,5.96,17.614,0.338367208
,23/04/2021,,83.035,40,0.49821,4.207476495,,5.96,17.614,0.338367208
,22/04/2021,1971.03,83.033,40,0.498198,4.207476495,,5.96,17.614,0.338367208
,21/04/2021,1969.83,83.04,40,0.49824,4.207476495,,5.96,17.614,0.338367208
,20/04/2021,1969.09,83.06,40,0.49836,4.207476495,,5.96,17.614,0.338367208
,15/04/2021,,83.154,40,0.498924,4.207476495,,5.96,17.614,0.338367208
,14/04/2021,1963.8,83.172,40,0.499032,4.207476495,,5.96,17.614,0.338367208
,13/04/2021,1963.61,83.19,40,0.49914,4.207476495,,5.96,17.614,0.338367208
,12/04/2021,1962.51,83.198,40,0.499188,4.207476495,,5.96,17.614,0.338367208
,09/04/2021,1959.76,83.206,40,0.499236,4.207476495,,5.96,17.614,0.338367208
,06/04/2021,,83.329,40,0.499974,4.207476495,,5.96,17.614,0.338367208
,05/04/2021,1958.41,83.362,40,0.500172,4.207476495,,5.96,17.614,0.338367208
,02/04/2021,1954.11,83.327,40,0.499962,4.207476495,,5.96,17.614,0.338367208
,01/04/2021,,83.39,40,0.50034,4.207476495,,5.96,17.614,0.338367208
,31/03/2021,1951.84,83.377,40,0.500262,4.207476495,,5.96,17.614,0.338367208
,30/03/2021,,83.415,40,0.50049,4.207476495,,5.96,17.614,0.338367208
,29/03/2021,1948.64,83.368,40,0.500208,4.207476495,,5.96,17.614,0.338367208
,26/03/2021,1945.94,83.377,40,0.500262,4.207476495,,5.96,17.614,0.338367208
,25/03/2021,1944.52,83.411,40,0.500466,4.207476495,,5.96,17.614,0.338367208
,02/10/2020,,83.058,40,0.498348,-4.624515037,,4.548,15.117,0.300853344
,01/10/2020,1941.52,83.057,40,0.498342,-4.624515037,,4.548,15.117,0.300853344
,10/04/2020,,54.568,40,0.327408,-4.624515037,,4.548,15.117,0.300853344
,02/04/2020,,54.722,40,0.328332,-4.624515037,,4.548,15.117,0.300853344
,31/03/2020,,54.759,40,0.328554,-4.624515037,,4.548,15.117,0.300853344
,30/03/2020,,54.779,40,0.328674,-4.624515037,,4.548,15.117,0.300853344
,27/03/2020,,54.834,40,0.329004,-4.624515037,,4.548,15.117,0.300853344
,26/03/2020,500,35.892,40,0.215352,-4.624515037,,4.548,15.117,0.300853344
,25/03/2020,500,35.907,40,0.215442,-4.624515037,,4.548,15.117,0.300853344
,24/03/2020,500,35.922,40,0.215532,-4.624515037,,4.548,15.117,0.300853344
,23/03/2020,500,35.939,40,0.215634,-4.624515037,,4.548,15.117,0.300853344
,20/03/2020,500,35.953,40,0.215718,-4.624515037,,4.548,15.117,0.300853344
,19/03/2020,500,35.995,40,0.21597,-4.624515037,,4.548,15.117,0.300853344
,18/03/2020,397.47,27.45,40,0.1647,-4.624515037,,4.548,15.117,0.300853344
,17/03/2020,397.26,27.452,40,0.164712,-4.624515037,,4.548,15.117,0.300853344
,16/03/2020,397.6,27.489,40,0.164934,-4.624515037,,4.548,15.117,0.300853344
,13/03/2020,397.28,27.484,40,0.164904,-4.624515037,,4.548,15.117,0.300853344
,12/03/2020,397.54,27.54,40,0.16524,-4.624515037,,4.548,15.117,0.300853344
,11/03/2020,397.45,27.547,40,0.165282,-4.624515037,,4.548,15.117,0.300853344
,10/03/2020,397.16,27.543,40,0.165258,-4.624515037,,4.548,15.117,0.300853344
,09/03/2020,397.78,27.595,40,0.16557,-4.624515037,,4.548,15.117,0.300853344
,06/03/2020,397.46,27.589,40,0.165534,-4.624515037,,4.548,15.117,0.300853344
,05/03/2020,397.21,27.612,40,0.165672,-4.624515037,,4.548,15.117,0.300853344
,04/03/2020,397.22,27.625,40,0.16575,-4.624515037,,4.548,15.117,0.300853344
,03/03/2020,397.15,27.635,40,0.16581,-4.624515037,,4.548,15.117,0.300853344
,02/03/2020,397.37,27.659,40,0.165954,-4.624515037,,4.548,15.117,0.300853344
,22/10/2019,,29.429,40,0.176574,-0.220483887,,2.795,13.031,0.214488527
,21/10/2019,397.24,29.421,40,0.176526,-0.220483887,,2.795,13.031,0.214488527
,18/10/2019,397.25,29.436,40,0.176616,-0.220483887,,2.795,13.031,0.214488527
,17/10/2019,398.97,29.579,40,0.177474,-0.220483887,,2.795,13.031,0.214488527
,16/10/2019,397.37,29.496,40,0.176976,-0.220483887,,2.795,13.031,0.214488527
,16/08/2019,395.98,27.759,40,0.166554,-0.220483887,,2.795,13.031,0.214488527
,07/08/2019,396.21,27.921,40,0.167526,-0.220483887,,2.795,13.031,0.214488527
,06/08/2019,396.05,27.924,40,0.167544,-0.220483887,,2.795,13.031,0.214488527
,04/06/2019,435.55,31.127,40,0.186762,-0.220483887,,2.795,13.031,0.214488527
,03/06/2019,,30.581,40,0.183486,-0.220483887,,2.795,13.031,0.214488527
,31/05/2019,401.1,29.095,40,0.17457,-0.220483887,,2.795,13.031,0.214488527
,30/05/2019,400.9,29.122,40,0.174732,-0.220483887,,2.795,13.031,0.214488527
,29/05/2019,401.02,29.154,40,0.174924,-0.220483887,,2.795,13.031,0.214488527
,28/05/2019,400.96,29.152,40,0.174912,-0.220483887,,2.795,13.031,0.214488527
,27/05/2019,400.9,29.161,40,0.174966,-0.220483887,,2.795,13.031,0.214488527
,24/05/2019,400.92,29.175,40,0.17505,-0.220483887,,2.795,13.031,0.214488527
,23/05/2019,386.17,28.312,40,0.169872,-0.220483887,,2.795,13.031,0.214488527
,22/05/2019,386.12,28.323,40,0.169938,-0.220483887,,2.795,13.031,0.214488527
,21/05/2019,386.01,28.327,40,0.169962,-0.220483887,,2.795,13.031,0.214488527
,20/05/2019,386.07,28.344,40,0.170064,-0.220483887,,2.795,13.031,0.214488527
,17/05/2019,386.19,28.365,40,0.17019,-0.220483887,,2.795,13.031,0.214488527
,16/05/2019,386.04,29.326,40,0.175956,-0.220483887,,2.795,13.031,0.214488527
,15/05/2019,400.99,29.328,40,0.175968,-0.220483887,,2.795,13.031,0.214488527
,14/05/2019,400.95,29.337,40,0.176022,-0.220483887,,2.795,13.031,0.214488527
,13/05/2019,401.07,29.358,40,0.176148,-0.220483887,,2.795,13.031,0.214488527
,10/05/2019,400.99,29.366,40,0.176196,-0.220483887,,2.795,13.031,0.214488527
,09/05/2019,401.07,29.411,40,0.176466,-0.220483887,,2.795,13.031,0.214488527
,06/05/2019,,29.466,40,0.176796,-0.220483887,,2.795,13.031,0.214488527
,03/05/2019,376.09,27.916,40,0.167496,-0.220483887,,2.795,13.031,0.214488527
,02/05/2019,376.09,27.954,40,0.167724,-0.220483887,,2.795,13.031,0.214488527
,01/05/2019,376.25,27.977,40,0.167862,-0.220483887,,2.795,13.031,0.214488527
,30/04/2019,376.2,27.987,40,0.167922,-0.220483887,,2.795,13.031,0.214488527
,29/04/2019,376.23,28.001,40,0.168006,-0.220483887,,2.795,13.031,0.214488527
,26/04/2019,376.27,28.017,40,0.168102,-0.220483887,,2.795,13.031,0.214488527
,25/04/2019,376.22,28.052,40,0.168312,-0.220483887,,2.795,13.031,0.214488527
,24/04/2019,,26.51,40,0.15906,-0.220483887,,2.795,13.031,0.214488527
,23/04/2019,351.48,26.505,40,0.15903,-0.220483887,,2.795,13.031,0.214488527
,22/04/2019,346.52,26.197,40,0.157182,-0.220483887,,2.795,13.031,0.214488527
,19/04/2019,331.8,25.253,40,0.151518,-0.220483887,,2.795,13.031,0.214488527
,18/04/2019,331.79,25.288,40,0.151728,-0.220483887,,2.795,13.031,0.214488527
,17/04/2019,331.66,25.29,40,0.15174,-0.220483887,,2.795,13.031,0.214488527
,16/04/2019,331.64,25.301,40,0.151806,-0.220483887,,2.795,13.031,0.214488527
,15/04/2019,331.6,25.31,40,0.15186,-0.220483887,,2.795,13.031,0.214488527
,12/04/2019,333.93,25.474,40,0.152844,-0.220483887,,2.795,13.031,0.214488527
,11/04/2019,334.08,25.52,40,0.15312,-0.220483887,,2.795,13.031,0.214488527
,10/04/2019,334.18,25.538,40,0.153228,-0.220483887,,2.795,13.031,0.214488527
,09/04/2019,334.17,25.55,40,0.1533,-0.220483887,,2.795,13.031,0.214488527
,08/04/2019,334.17,25.575,40,0.15345,-0.220483887,,2.795,13.031,0.214488527
,05/04/2019,341.5,26.052,40,0.156312,-0.220483887,,2.795,13.031,0.214488527
,04/04/2019,341.67,26.1,40,0.1566,-0.220483887,,2.795,13.031,0.214488527
,03/04/2019,341.54,26.101,40,0.156606,-0.220483887,,2.795,13.031,0.214488527
,02/04/2019,341.72,26.127,40,0.156762,-0.220483887,,2.795,13.031,0.214488527
,01/04/2019,344.01,26.288,40,0.157728,-0.220483887,,2.795,13.031,0.214488527
,29/03/2019,343.91,26.293,40,0.157758,-0.220483887,,2.795,13.031,0.214488527
,28/03/2019,344.09,26.346,40,0.158076,-0.220483887,,2.795,13.031,0.214488527
,27/03/2019,344.24,26.363,40,0.158178,-0.220483887,,2.795,13.031,0.214488527
,26/03/2019,346.4,26.531,40,0.159186,-0.220483887,,2.795,13.031,0.214488527
,25/03/2019,346.64,26.544,40,0.159264,-0.220483887,,2.795,13.031,0.214488527
,22/03/2019,346.79,26.567,40,0.159402,-0.220483887,,2.795,13.031,0.214488527
,21/03/2019,346.68,26.595,40,0.15957,-0.220483887,,2.795,13.031,0.214488527
,20/03/2019,357.72,27.339,40,0.164034,-0.220483887,,2.795,13.031,0.214488527
,19/03/2019,356.41,27.252,40,0.163512,-0.220483887,,2.795,13.031,0.214488527
,18/03/2019,356.34,25.001,40,0.150006,-0.220483887,,2.795,13.031,0.214488527
,15/03/2019,356.36,25,40,0.15,-0.220483887,,2.795,13.031,0.214488527
,14/03/2019,356.32,25.035,40,0.15021,-0.220483887,,2.795,13.031,0.214488527
,13/03/2019,356.3,25.048,40,0.150288,-0.220483887,,2.795,13.031,0.214488527
,12/03/2019,356.33,25.06,40,0.15036,-0.220483887,,2.795,13.031,0.214488527
,11/03/2019,356.31,25.071,40,0.150426,-0.220483887,,2.795,13.031,0.214488527
,08/03/2019,351.41,24.787,40,0.148722,-0.220483887,,2.795,13.031,0.214488527
,07/03/2019,331.57,23.606,40,0.141636,-0.220483887,,2.795,13.031,0.214488527
,06/03/2019,331.58,23.62,40,0.14172,-0.220483887,,2.795,13.031,0.214488527
,05/03/2019,331.5,23.625,40,0.14175,-0.220483887,,2.795,13.031,0.214488527
,04/03/2019,331.57,23.641,40,0.141846,-0.220483887,,2.795,13.031,0.214488527
,01/03/2019,336.45,23.954,40,0.143724,-0.220483887,,2.795,13.031,0.214488527
,28/02/2019,336.58,24,40,0.144,-0.220483887,,2.795,13.031,0.214488527
,27/02/2019,336.59,24.014,40,0.144084,-0.220483887,,2.795,13.031,0.214488527
,26/02/2019,336.6,24.026,40,0.144156,-0.220483887,,2.795,13.031,0.214488527
,25/02/2019,346.45,24.645,40,0.14787,-0.220483887,,2.795,13.031,0.214488527
,22/02/2019,346.47,24.658,40,0.147948,-0.220483887,,2.795,13.031,0.214488527
,21/02/2019,346.42,24.691,40,0.148146,-0.220483887,,2.795,13.031,0.214488527
,20/02/2019,366.32,25.919,40,0.155514,-0.220483887,,2.795,13.031,0.214488527
,19/02/2019,366.38,25.935,40,0.15561,-0.220483887,,2.795,13.031,0.214488527
,18/02/2019,366.35,25.945,40,0.15567,-0.220483887,,2.795,13.031,0.214488527
,15/02/2019,366.36,25.958,40,0.155748,-0.220483887,,2.795,13.031,0.214488527
,14/02/2019,366.4,26,40,0.156,-0.220483887,,2.795,13.031,0.214488527
,13/02/2019,,26.021,40,0.156126,-0.220483887,,2.795,13.031,0.214488527
,12/02/2019,366.31,26.019,40,0.156114,-0.220483887,,2.795,13.031,0.214488527
,11/02/2019,366.37,26.035,40,0.15621,-0.220483887,,2.795,13.031,0.214488527
,08/02/2019,341.7,24.534,40,0.147204,-0.220483887,,2.795,13.031,0.214488527
,07/02/2019,341.76,24.575,40,0.14745,-0.220483887,,2.795,13.031,0.214488527
,06/02/2019,341.71,24.583,40,0.147498,-0.220483887,,2.795,13.031,0.214488527
,05/02/2019,341.65,24.591,40,0.147546,-0.220483887,,2.795,13.031,0.214488527
,04/02/2019,341.64,24.602,40,0.147612,-0.220483887,,2.795,13.031,0.214488527
,01/02/2019,351.56,25.229,40,0.151374,-0.220483887,,2.795,13.031,0.214488527
,31/01/2019,351.6,25.27,40,0.15162,-0.220483887,,2.795,13.031,0.214488527
,30/01/2019,371.32,26.49,40,0.15894,-0.220483887,,2.795,13.031,0.214488527
,29/01/2019,371.38,26.506,40,0.159036,-0.220483887,,2.795,13.031,0.214488527
,28/01/2019,336.69,24.378,40,0.146268,-0.220483887,,2.795,13.031,0.214488527
,25/01/2019,336.68,24.389,40,0.146334,-0.220483887,,2.795,13.031,0.214488527
,24/01/2019,356.62,25.666,40,0.153996,-0.220483887,,2.795,13.031,0.214488527
,23/01/2019,356.51,25.671,40,0.154026,-0.220483887,,2.795,13.031,0.214488527
,22/01/2019,381.37,27.203,40,0.163218,-0.220483887,,2.795,13.031,0.214488527
,21/01/2019,381.34,27.214,40,0.163284,-0.220483887,,2.795,13.031,0.214488527
,18/01/2019,381.26,27.222,40,0.163332,-0.220483887,,2.795,13.031,0.214488527
,17/01/2019,401.12,28.455,40,0.17073,-0.220483887,,2.795,13.031,0.214488527
,16/01/2019,430.73,30.213,40,0.181278,-0.220483887,,2.795,13.031,0.214488527
,15/01/2019,430.77,30.23,40,0.18138,-0.220483887,,2.795,13.031,0.214488527
,14/01/2019,430.78,30.244,40,0.181464,-0.220483887,,2.795,13.031,0.214488527
,11/01/2019,430.8,30.26,40,0.18156,-0.220483887,,2.795,13.031,0.214488527
,10/01/2019,430.79,30.302,40,0.181812,-0.220483887,,2.795,13.031,0.214488527
,09/01/2019,430.74,30.313,40,0.181878,-0.220483887,,2.795,13.031,0.214488527
,08/01/2019,440.63,30.902,40,0.185412,-0.220483887,,2.795,13.031,0.214488527
,07/01/2019,440.69,30.92,40,0.18552,-0.220483887,,2.795,13.031,0.214488527
,04/01/2019,440.61,30.93,40,0.18558,-0.220483887,,2.795,13.031,0.214488527
,03/01/2019,440.66,31.018,40,0.186108,-0.220483887,,2.795,13.031,0.214488527
,02/01/2019,440.65,31.018,40,0.186108,-0.220483887,,2.795,13.031,0.214488527
,01/01/2019,440.65,31.018,40,0.186108,-0.220483887,,2.795,13.031,0.214488527
,31/12/2018,440.63,31.031,40,0.186186,2.310084255,,2.516,12.03,0.209143807
,28/12/2018,440.66,31.033,40,0.186198,2.310084255,,2.516,12.03,0.209143807
,27/12/2018,440.69,31.077,40,0.186462,2.310084255,,2.516,12.03,0.209143807
,26/12/2018,420.9,29.931,40,0.179586,2.310084255,,2.516,12.03,0.209143807
,25/12/2018,420.88,29.944,40,0.179664,2.310084255,,2.516,12.03,0.209143807
,24/12/2018,420.96,29.963,40,0.179778,2.310084255,,2.516,12.03,0.209143807
,21/12/2018,420.9,29.973,40,0.179838,2.310084255,,2.516,12.03,0.209143807
,20/12/2018,,33.456,40,0.200736,2.310084255,,2.516,12.03,0.209143807
,19/12/2018,,32.062,40,0.192372,2.310084255,,2.516,12.03,0.209143807
,18/12/2018,,32.076,40,0.192456,2.310084255,,2.516,12.03,0.209143807
,17/12/2018,,32.09,40,0.19254,2.310084255,,2.516,12.03,0.209143807
,14/12/2018,,33.546,40,0.201276,2.310084255,,2.516,12.03,0.209143807
,13/12/2018,455.52,32.136,40,0.192816,2.310084255,,2.516,12.03,0.209143807
,12/12/2018,455.5,32.149,40,0.192894,2.310084255,,2.516,12.03,0.209143807
,11/12/2018,455.47,32.162,40,0.192972,2.310084255,,2.516,12.03,0.209143807
,10/12/2018,455.54,32.181,40,0.193086,2.310084255,,2.516,12.03,0.209143807
,07/12/2018,455.53,32.195,40,0.19317,2.310084255,,2.516,12.03,0.209143807
,06/12/2018,455.54,32.239,40,0.193434,2.310084255,,2.516,12.03,0.209143807
,05/12/2018,455.51,32.251,40,0.193506,2.310084255,,2.516,12.03,0.209143807
,04/12/2018,,32.278,40,0.193668,2.310084255,,2.516,12.03,0.209143807
,03/12/2018,480.23,33.709,40,0.202254,2.310084255,,2.516,12.03,0.209143807
,30/11/2018,480.23,33.708,40,0.202248,2.310084255,,2.516,12.03,0.209143807
,29/11/2018,,33.769,40,0.202614,2.310084255,,2.516,12.03,0.209143807
,28/11/2018,480.22,33.768,40,0.202608,2.310084255,,2.516,12.03,0.209143807
,27/11/2018,480.23,33.783,40,0.202698,2.310084255,,2.516,12.03,0.209143807
,26/11/2018,480.22,33.797,40,0.202782,2.310084255,,2.516,12.03,0.209143807
,23/11/2018,480.24,33.813,40,0.202878,2.310084255,,2.516,12.03,0.209143807
,22/11/2018,480.23,33.858,40,0.203148,2.310084255,,2.516,12.03,0.209143807
,21/11/2018,,33.887,40,0.203322,2.310084255,,2.516,12.03,0.209143807
,20/11/2018,480.23,33.888,40,0.203328,2.310084255,,2.516,12.03,0.209143807
,19/11/2018,480.23,33.918,40,0.203508,2.310084255,,2.516,12.03,0.209143807
,16/11/2018,480.23,33.917,40,0.203502,2.310084255,,2.516,12.03,0.209143807
,15/11/2018,480.24,33.962,40,0.203772,2.310084255,,2.516,12.03,0.209143807
,14/11/2018,480.23,33.977,40,0.203862,2.310084255,,2.516,12.03,0.209143807
,12/11/2018,,34.02,40,0.20412,2.310084255,,2.516,12.03,0.209143807
,09/11/2018,420.98,30.556,40,0.183336,2.310084255,,2.516,12.03,0.209143807
,08/11/2018,420.93,30.594,40,0.183564,2.310084255,,2.516,12.03,0.209143807
,07/11/2018,420.96,30.61,40,0.18366,2.310084255,,2.516,12.03,0.209143807
,06/11/2018,420.95,30.623,40,0.183738,2.310084255,,2.516,12.03,0.209143807
,05/11/2018,420.99,30.639,40,0.183834,2.310084255,,2.516,12.03,0.209143807
,02/11/2018,420.9,30.647,40,0.183882,2.310084255,,2.516,12.03,0.209143807
